"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(FTM)","Value_OUT(FTM)","CurrentValue @ $2.577/FTM","TxnFee(FTM)","TxnFee(USD)","Historical $Price/FTM","Status","ErrCode","Method"
"0x40885bbb186756d1bd3f8b774ae278d31a89e2af631736a376b693659fec28c6","10259358","1624278622","2021-06-21 12:30:22","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05234015","0.13488056655","0.24","","","Allocate Seigniorage",""
"0x058af115aa8cf2c3f269867d5384357ab1ed12311c94de9a850204df177d765c","10283009","1624300217","2021-06-21 18:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.24","","","Allocate Seigniorage",""
"0xa49f2c8faa5df9ab978388940235bdbae36999049a6ad204e67761b6ab271a2a","10304964","1624321988","2021-06-22 00:33:08","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.22","","","Allocate Seigniorage",""
"0xc9717eff08121669168c7bb61283d8e58310529888b1bda7de81d3abb37cd326","10326305","1624343425","2021-06-22 06:30:25","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05234015","0.13488056655","0.22","","","Allocate Seigniorage",""
"0x3920c2c39f4536a6392723bfeaaa8f99c8b49032969e044061e7c67c5b642a0b","10348516","1624365089","2021-06-22 12:31:29","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.22","","","Allocate Seigniorage",""
"0x2d65281c88aeadca7ac14287a75e54fc266009c624f837d7a3e654341e32a943","10370407","1624386617","2021-06-22 18:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.22","","","Allocate Seigniorage",""
"0xfbf6353dec4afb3835ddf82134fa50ee0dee4c32f32f0968af26484b6294fd02","10391294","1624408235","2021-06-23 00:30:35","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05234015","0.13488056655","0.25","","","Allocate Seigniorage",""
"0xacc4a620766cabc16a7f4a2c60fab2619307d8a6a247c5121814a8c21d0aa57e","10412445","1624429820","2021-06-23 06:30:20","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.25","","","Allocate Seigniorage",""
"0x9d0065b2af1e8088b79daf8a8ba52d4e6542671d5429a3adaf1581e322c3eacb","10434043","1624451418","2021-06-23 12:30:18","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0524766","0.1352321982","0.25","","","Allocate Seigniorage",""
"0xe659cb302145fef78a55261612c974f9cfbd178401c8478483f86f7b099fb7b2","10455543","1624473017","2021-06-23 18:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522876","0.1347451452","0.25","","","Allocate Seigniorage",""
"0xae90128d0feb0ca3da5b9783320bf136ca2c85a02aed0c23cf415d2a8bbcad2c","10476627","1624494617","2021-06-24 00:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522876","0.1347451452","0.24","","","Allocate Seigniorage",""
"0xf8e262c698cf9f832c13a63924dbbaa8a565c09fbea5f1f67623343251b49c49","10497566","1624516216","2021-06-24 06:30:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522876","0.1347451452","0.24","","","Allocate Seigniorage",""
"0x7fcc7ecc3df861a60c4ac7a90d5b55bf7e205e48c0204d0a427531a0ce72cadb","10518283","1624537819","2021-06-24 12:30:19","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522876","0.1347451452","0.24","","","Allocate Seigniorage",""
"0x304bcfb1c400b4d5a5808473c50fd88ad4ddb2d7154bd42859253754e14aafe2","10540000","1624559416","2021-06-24 18:30:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522876","0.1347451452","0.24","","","Allocate Seigniorage",""
"0xb00cbe49bb99efbdd7541a876698f098f5a18c38f2b3b00fcc63006424151170","10560801","1624581016","2021-06-25 00:30:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05226245","0.13468033365","0.21","","","Allocate Seigniorage",""
"0xf71ca2552e6571587805aa660cdea7b25e58dac2e6529259b0023f2a2b7841cb","10581216","1624602618","2021-06-25 06:30:18","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522876","0.1347451452","0.21","","","Allocate Seigniorage",""
"0xab2e7c1eb70418005bc4cea909899079aad9795ffda930dbd4ceb05952ae5562","10602317","1624624516","2021-06-25 12:35:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0499067","0.1286095659","0.21","Error(0)","Reverted","Allocate Seigniorage",""
"0x46bdf970734a5897ffb8f26aeb87b3523e3126d855ec3b6392c9cff7286003c8","10624260","1624646112","2021-06-25 18:35:12","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0499067","0.1286095659","0.21","Error(0)","Reverted","Allocate Seigniorage",""
"0xc504a7cd36feb25c5fc015e8d38ac7c38a448d37c25f522d1d3eceeaeb3f0d4a","10645036","1624667709","2021-06-26 00:35:09","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0499067","0.1286095659","0.21","Error(0)","Reverted","Allocate Seigniorage",""
"0xf6a9708f504f20ed5e13b8ad889de8309b429f03f80d31eec1c9ecf1cba37f61","10664785","1624689310","2021-06-26 06:35:10","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0499067","0.1286095659","0.21","Error(0)","Reverted","Allocate Seigniorage",""
"0x76a26241e26ca80bc49ccb3ef402787601058e0dbdf0372f98fe465adb889c89","10684928","1624710626","2021-06-26 12:30:26","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05237375","0.13496715375","0.21","","","Allocate Seigniorage",""
"0xa473f4f246286c15ac405b1487a4bc5209b49cb92090d223040b28265a3f6aa0","10706205","1624733105","2021-06-26 18:45:05","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522099","0.1345449123","0.21","","","Allocate Seigniorage",""
"0xbf34260dc0ab5e0714eaae57f08e1994ad0ff0527e66d6ef2b15463051cf3f6d","10723858","1624754418","2021-06-27 00:40:18","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522099","0.1345449123","0.22","","","Allocate Seigniorage",""
"0x9369cb94a432bd1ed8440b686c5a602f9bce3cd20b34633cb25683ea1219ccf8","10739344","1624775709","2021-06-27 06:35:09","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522099","0.1345449123","0.22","","","Allocate Seigniorage",""
"0x594138da3ece558cd03e344d00d9e1f5f3e1c3be0650f286c333058f7e972770","10756715","1624797017","2021-06-27 12:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522099","0.1345449123","0.22","","","Allocate Seigniorage",""
"0xd3e4dc7e84e721239b4c71520eb379e5b1c04f17478e233b4ee1c56d6e916474","10775917","1624818618","2021-06-27 18:30:18","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522099","0.1345449123","0.22","","","Allocate Seigniorage",""
"0x444747e680c97cb8dd801ba28d5b322744a0d71ab6d2ac65ad4fa2bb19b3ac8a","10795108","1624840217","2021-06-28 00:30:17","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0528849","0.1362843873","0.23","","","Allocate Seigniorage",""
"0xb81c2c0aa0f0e3d052a1007b8dbe2241c0ceaaf2a43ab41e60d4c49969e28b99","10813182","1624861815","2021-06-28 06:30:15","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522099","0.1345449123","0.23","","","Allocate Seigniorage",""
"0x107f5eb450adc1f02fedb1782a015f8bb9b76d0eed71bb1704ec770c866baaf4","10833079","1624883416","2021-06-28 12:30:16","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.0522099","0.1345449123","0.23","","","Allocate Seigniorage",""
"0x4a601f2f4dd247c0c4209d710856fbb72f30553a14d95d22b4ea3725fe97aa79","10853850","1624905019","2021-06-28 18:30:19","0x12164b332d01cc694e752d7039ee21d56fe7705d","0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d","","0","0","0","0.05236535","0.13494550695","0.23","","","Allocate Seigniorage",""
