"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(FTM)","Value_OUT(FTM)","CurrentValue @ $2.584/FTM","TxnFee(FTM)","TxnFee(USD)","Historical $Price/FTM","Status","ErrCode","Method"
"0xe029dab761ad6b3bd2adfb87693ff984a9114b2c24f147cc3ff2266e98ac35af","9053472","1623008420","2021-06-06 19:40:20","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.002197830347304806","0.00567919361743562","0.34","","","Deposit",""
"0xb9743d8cdc3c70b3dd0af092a3df79897b2ef8c1d142d2a09e9019674bb38f4c","9053478","1623008425","2021-06-06 19:40:25","0xae3a86cae35d5fdd4091ad294433da5ff49d00bb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00219866781233734","0.00568135762707969","0.34","","","Deposit",""
"0xf39a488166b7498dc4fabd908c6033772d11e0bf9b18663874add4f60faaa234","9053673","1623008648","2021-06-06 19:44:08","0xa8ff20f8825c758c8404b9edbee354e7c4231cd8","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00628549717110326","0.0162417246901308","0.34","","","Deposit",""
"0x468848f8e564054cf4c0ef2fd9fe9dd57c75389c81379e7436f8bfc6441d0978","9058797","1623014102","2021-06-06 21:15:02","0xd836da33a6629548271eb9ef4f62d083376eb4a6","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.005812314684195162","0.0150190211439603","0.34","","","Deposit",""
"0x1d1265ca065840826c1bbaf4b290856e2d1e71922d1eb06b6fd038810c8fc38a","9059577","1623014943","2021-06-06 21:29:03","0x5bd30ab3e55b453d66534192d9ff79433ff06cb5","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00571408948126841","0.0147652072195976","0.34","","","Deposit",""
"0x0cfc33ebdaa3630ea2566826290c00e7c64c6ec61c57190f3d362a664ccfe6ab","9060353","1623015785","2021-06-06 21:43:05","0xd674d9dbea02b7457408ed2cd21051498ec8d13c","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00780648","0.02017194432","0.34","","","Deposit",""
"0x6d497a25e0d34bb66e34c63677f7f1167fe0344c4f72b1e2403f02a78ccda571","9060532","1623015980","2021-06-06 21:46:20","0x1e5139c78050d014f05968dc5c0755dae958481b","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.005714733685268553","0.0147668718427339","0.34","","","Deposit",""
"0x0026543edc6b438da681bd26b13df5023542fea0b9f554b9b24bd2dcedb94bdd","9062528","1623018040","2021-06-06 22:20:40","0x951b928f2a8ba7ce14cc418cfebfee30a57294c3","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0058542","0.0151272528","0.34","","","Deposit",""
"0x6b8d2ca589fea5031500c471ecc7557d28d7491def7f125b223b7c86a91a2a4a","9063873","1623019522","2021-06-06 22:45:22","0x14ff0bc9417b6796f79768729002a793b51205b8","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00571479083133684","0.0147670195081744","0.34","","","Deposit",""
"0x62d1981d247f76a202cf839c4ff28f920fc4076e2f2f89aba955285bbd28bd6f","9064333","1623020035","2021-06-06 22:53:55","0x14ff0bc9417b6796f79768729002a793b51205b8","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.003038623663270995","0.00785180354589225","0.34","","","Emergency Withdraw",""
"0xb7004d9abb94c1f1fa0bafad46238a2b39a70bc4ae28dfe6ad1fe8a539d034a7","9064682","1623020424","2021-06-06 23:00:24","0xd674d9dbea02b7457408ed2cd21051498ec8d13c","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.002116231397750745","0.00546834193178793","0.34","","","Emergency Withdraw",""
"0xb1c378c907008e72ca0a16fbad355f7001a38a1dacd17e9b4122cef5fd271106","9066237","1623022162","2021-06-06 23:29:22","0x1ae6912e08bb3e105a4f0a60f666376d3c7af380","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00571414687916259","0.0147653555357561","0.34","","","Deposit",""
"0xe7a864b336f957f40a14e153aade0236be6b569e6d36245a256d207ced1f9aae","9070137","1623026561","2021-06-07 00:42:41","0xc1f3ebe56fe3a32adac585e7379882cf0e5a6d87","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.006286194479966379","0.0162435265362331","0.30","","","Deposit",""
"0x197d053af8f4b23e14bd99014eeb95d1b2cbb3e7c85fd2506c503e2ab13b59d7","9070186","1623026638","2021-06-07 00:43:58","0x275437c42bdf2dd3c26a86ca87d4c2c2726734c9","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0146355","0.037818132","0.30","","","Deposit",""
"0x55b16a6040f3f53daf0cac6c6a7bdf3da6dc25994c6330fb8c8e192b212dee7a","9070401","1623026903","2021-06-07 00:48:23","0x275437c42bdf2dd3c26a86ca87d4c2c2726734c9","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.01298175","0.033544842","0.30","","","Deposit",""
"0xb6a9f6735365b0d52cf26b467e1e391729b44cab605c38c5d25162e2b9d462c2","9072508","1623029205","2021-06-07 01:26:45","0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00487905","0.0126074652","0.30","","","Deposit",""
"0xb531a75cc1ad5fd5e564c948d938b449ce26f96c656a772f5af8ee99475fcbb3","9072660","1623029418","2021-06-07 01:30:18","0x2bfe66759f0331066f3e7d57b3dc9a96bfc17927","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00298665","0.0077175036","0.30","","","Withdraw",""
"0xcfc71ae9e6595ceb2fe0b331c8bdb757550a04349afa757e377517df6c5dc105","9073530","1623030298","2021-06-07 01:44:58","0xa2bfc42c0000a4f97a09783979a73844f43635bb","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.006285498428","0.016241727937952","0.30","","","Deposit",""
"0xfc3979cf67f6d0adaafd4a3fda5cb3c192d3288cfec46b0decbcacd4da9f7d1e","9075855","1623032854","2021-06-07 02:27:34","0x2f0232331a8225b79e6bb204b6b939d8ed294f9d","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0078056","0.0201696704","0.30","","","Deposit",""
"0x5e7edc5f519ff906b5a4bf19f6019a818bb3eb86c7ced4c3c680a4b375eeeb00","9076204","1623033255","2021-06-07 02:34:15","0xf796d9658653b9e4ca1d888a7e806c7030f9d0e2","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0048785","0.012606044","0.30","","","Deposit",""
"0x872d6cf79f6d673d606a8a8308349ee7d4d8c0e96f17e1e5696823d176e17669","9076521","1623033605","2021-06-07 02:40:05","0xf796d9658653b9e4ca1d888a7e806c7030f9d0e2","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.003734","0.009648656","0.30","","","Withdraw",""
"0xfb2944d2913e817d536ab50c4c3cb3e572731e9936878cab190b6d8d2e58bbbe","9076558","1623033646","2021-06-07 02:40:46","0xf796d9658653b9e4ca1d888a7e806c7030f9d0e2","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00219855","0.0056810532","0.30","","","Withdraw",""
"0x0c136985c0f7021adba0b59d5b5444a2eb211dece8eeda8a44d93bed7b80c4da","9077521","1623034750","2021-06-07 02:59:10","0xa7b783335145610cbf09124cdd9512ae55a843ec","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00780648","0.02017194432","0.30","","","Deposit",""
"0xd682f35de253480b74cb5029adaf8bb3148af182e5a7ebd650cda97a17e9b346","9078558","1623036097","2021-06-07 03:21:37","0x7c361828849293684ddf7212fd1d2cb5f0aade70","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0078056","0.0201696704","0.30","","","Deposit",""
"0x6e27b6add98d67b2d0b26edc14814ad54d74f6913148b3a943531b08eb686d24","9078747","1623036321","2021-06-07 03:25:21","0x7c361828849293684ddf7212fd1d2cb5f0aade70","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.00780648","0.02017194432","0.30","","","Deposit",""
"0x2a9fa85fe612068a961d7011b09f62cbd632d559817dd0dd014899a0d7ed9078","9079705","1623037468","2021-06-07 03:44:28","0xa821e35ca6384ba8719e2ff07601324eb6e530d0","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0078056","0.0201696704","0.30","","","Deposit",""
"0x703683ecc350b764f672e71d0bb07ae46ff5998b163bc1a4140d5542b21f75c2","9080650","1623038617","2021-06-07 04:03:37","0x5bd30ab3e55b453d66534192d9ff79433ff06cb5","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0069236","0.0178905824","0.30","","","Deposit",""
"0x56693a7d3a78c29beb5f69176ae5e8707ba768f7907cf8add69f8c7d42d9687e","9080654","1623038620","2021-06-07 04:03:40","0x5bd30ab3e55b453d66534192d9ff79433ff06cb5","0xcc0a87f7e7c693042a9cc703661f5060c80acb43","","0","0","0","0.0078056","0.0201696704","0.30","","","Deposit",""
