,Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(FTM),Value_OUT(FTM),CurrentValue @ $3.003/FTM,TxnFee(FTM),TxnFee(USD),Historical $Price/FTM,Status,ErrCode,Method,vlorandup,Relevant,Arguments used by tomb dev,Contract,Method,Our Arguments,Notes,
https://ftmscan.com/tx/0xf16008fed90d9a279372a6a0bfeb4029bff9b1f111d63d1023db453945da8114,0xf16008fed90d9a279372a6a0bfeb4029bff9b1f111d63d1023db453945da8114,10212051,1624231215,20-06-21 23:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.31,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x86ea58334831a26ce4ae7b7058e57d6c84ce38bb62fb1b83d410001f65e3d3c5,0x86ea58334831a26ce4ae7b7058e57d6c84ce38bb62fb1b83d410001f65e3d3c5,10212500,1624231817,20-06-21 23:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.31,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x9d02918d5f1987dff314f24c53b99bd24f40bdc33a2f566962d816213ddfe74d,0x9d02918d5f1987dff314f24c53b99bd24f40bdc33a2f566962d816213ddfe74d,10213006,1624232421,20-06-21 23:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.31,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xdaa618af48243dca36b21969e448f8906001aea7db3ddc2b7d2caa7754e9fc85,0xdaa618af48243dca36b21969e448f8906001aea7db3ddc2b7d2caa7754e9fc85,10213472,1624233018,20-06-21 23:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.31,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x777bc0756b86fed9f0c3caabe0b4c69805d8469cdf2e36a2373190fbb292d86a,0x777bc0756b86fed9f0c3caabe0b4c69805d8469cdf2e36a2373190fbb292d86a,10214009,1624233620,21-06-21 0:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xe4d40cb589dbefc82e2b1a06679645f9c498673ed667d97c96e17f9114698d98,0xe4d40cb589dbefc82e2b1a06679645f9c498673ed667d97c96e17f9114698d98,10214589,1624234216,21-06-21 0:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x057bca96bd05efad932e6e660dd79b02b91f4df6fd13e8c363ab84b43bc95127,0x057bca96bd05efad932e6e660dd79b02b91f4df6fd13e8c363ab84b43bc95127,10215195,1624234817,21-06-21 0:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x77328e1b106d9b9cc1d0ca0c8de5f9e93125a7612180fc54bd4e153785ed7265,0x77328e1b106d9b9cc1d0ca0c8de5f9e93125a7612180fc54bd4e153785ed7265,10215813,1624235416,21-06-21 0:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d,,0,0,0,0.05236535,0.157253146,0.24,,,Allocate Seigniorage,#N/A,_,,,,,,
https://ftmscan.com/tx/0x0f4913e5b1b665748d3a6b80f881b4d45a0e900a75423c33279d844128332ca6,0x0f4913e5b1b665748d3a6b80f881b4d45a0e900a75423c33279d844128332ca6,10215815,1624235419,21-06-21 0:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xd8b025d854b90596143c7035c6440e37be765fb93321eba3a16e1fc56b8fb26c,0xd8b025d854b90596143c7035c6440e37be765fb93321eba3a16e1fc56b8fb26c,10216474,1624236016,21-06-21 0:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xe328caae5311dc226445101994d09d522d871cd64bf73f69f1baa50c84918ab9,0xe328caae5311dc226445101994d09d522d871cd64bf73f69f1baa50c84918ab9,10217160,1624236616,21-06-21 0:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xab98d8f9386ba670278828a5331eef1fc90d16e857cdd60871cca259f666c621,0xab98d8f9386ba670278828a5331eef1fc90d16e857cdd60871cca259f666c621,10217791,1624237220,21-06-21 1:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x8ed52fcf7419847d8d397e654229e516dfd28504193b6d561069d08f40937895,0x8ed52fcf7419847d8d397e654229e516dfd28504193b6d561069d08f40937895,10218392,1624237816,21-06-21 1:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x8d2b448a7ff95d76da6803ce1bad5d646920b4b644408d18307d552dcf0b803b,0x8d2b448a7ff95d76da6803ce1bad5d646920b4b644408d18307d552dcf0b803b,10219006,1624238416,21-06-21 1:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xaee49399128a05283fa870afff67ced669b9698d6ed4c3fa7dda8d5330c04133,0xaee49399128a05283fa870afff67ced669b9698d6ed4c3fa7dda8d5330c04133,10219532,1624239018,21-06-21 1:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x36cc4cd638fbcadb2a88be9da3f64cb4d54374edb81c3b6114db7fa69cf7e21e,0x36cc4cd638fbcadb2a88be9da3f64cb4d54374edb81c3b6114db7fa69cf7e21e,10220090,1624239618,21-06-21 1:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x06777d3517728d6ff9600abaf0fffda1e1626d92726153c6e89b180d71a3017b,0x06777d3517728d6ff9600abaf0fffda1e1626d92726153c6e89b180d71a3017b,10220678,1624240216,21-06-21 1:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x066827f3b5e2db8ec8090a94519d3d4a66233a1708410ce4e9fc64427417bc6b,0x066827f3b5e2db8ec8090a94519d3d4a66233a1708410ce4e9fc64427417bc6b,10221303,1624240820,21-06-21 2:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x6fe8d7d82382fe231ba17765bcd108e6440b36bb40d45f010b8649dc5b06804e,0x6fe8d7d82382fe231ba17765bcd108e6440b36bb40d45f010b8649dc5b06804e,10221908,1624241417,21-06-21 2:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x0c377ac530d9e1196acfd91a04f651365fb302309da4846010a06d7b9c9fa636,0x0c377ac530d9e1196acfd91a04f651365fb302309da4846010a06d7b9c9fa636,10222450,1624242017,21-06-21 2:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.03652035,0.109670611,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xd87253db7d2c647d5af2b4f0ee79485afbb0568bb152a35d56c30cde90500ee7,0xd87253db7d2c647d5af2b4f0ee79485afbb0568bb152a35d56c30cde90500ee7,10223006,1624242617,21-06-21 2:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xea3e330d706676b698fd98bb419a30eac764823553863844906f8755748e4da7,0xea3e330d706676b698fd98bb419a30eac764823553863844906f8755748e4da7,10223543,1624243216,21-06-21 2:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x0b03432716dda2dd4cbf20e85c17146d51433e27c24b35cee177012f5b489b29,0x0b03432716dda2dd4cbf20e85c17146d51433e27c24b35cee177012f5b489b29,10224058,1624243817,21-06-21 2:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x7fe2c338aebe46fdfdeb01ffd5fdec440133b77a28b22e1b40f616aaead622c3,0x7fe2c338aebe46fdfdeb01ffd5fdec440133b77a28b22e1b40f616aaead622c3,10224613,1624244419,21-06-21 3:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x32f096acb61a9ffec4e75a5b02421a745fae9afba3ffe09c47dbbe3cbb281d91,0x32f096acb61a9ffec4e75a5b02421a745fae9afba3ffe09c47dbbe3cbb281d91,10225194,1624245018,21-06-21 3:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x9bd00f14ed48906c0b7e926f920e1cad7ba57e4ae4c7cfce86261920bc89c48e,0x9bd00f14ed48906c0b7e926f920e1cad7ba57e4ae4c7cfce86261920bc89c48e,10225731,1624245616,21-06-21 3:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x52e5b3f225f2c630d54f35679ab5e0ec7f2c66065f977e5b6f65425860e94ae3,0x52e5b3f225f2c630d54f35679ab5e0ec7f2c66065f977e5b6f65425860e94ae3,10226237,1624246218,21-06-21 3:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x441297e621b8513da588c6a6d8870627e04cd13213a1846929c1ad990a625e3b,0x441297e621b8513da588c6a6d8870627e04cd13213a1846929c1ad990a625e3b,10226776,1624246817,21-06-21 3:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x02bd573e11fa4f82a822f0a49426fd7c5d1720956ad15ed773cb0ea876f41635,0x02bd573e11fa4f82a822f0a49426fd7c5d1720956ad15ed773cb0ea876f41635,10227300,1624247417,21-06-21 3:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x58bc7037f2409f30703504394d284b48122e72633ebd63fe2b706f872f75d67a,0x58bc7037f2409f30703504394d284b48122e72633ebd63fe2b706f872f75d67a,10227858,1624248017,21-06-21 4:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xbc529f375baa4575ace840e116de544aca410cf8f272c4bd15dd51921f3d6255,0xbc529f375baa4575ace840e116de544aca410cf8f272c4bd15dd51921f3d6255,10228429,1624248617,21-06-21 4:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x2b3fb7d9572e8f4177a81334e7f9c32f608a73fc051011185f86bb00a3e0a644,0x2b3fb7d9572e8f4177a81334e7f9c32f608a73fc051011185f86bb00a3e0a644,10229003,1624249218,21-06-21 4:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x2ed8320201c669d6f36ada425d26a44ce79af44ab1cbb54423bd7f8e6b5a4596,0x2ed8320201c669d6f36ada425d26a44ce79af44ab1cbb54423bd7f8e6b5a4596,10229557,1624249816,21-06-21 4:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xb1922d193055cc7b6ed6641b368f9cee47f07ead80294fb2cca6986156f5bdb5,0xb1922d193055cc7b6ed6641b368f9cee47f07ead80294fb2cca6986156f5bdb5,10230120,1624250417,21-06-21 4:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xcb304965598635b9781f8633fae9feeacc2bf00aba9172fde1f4a3263ba8e57b,0xcb304965598635b9781f8633fae9feeacc2bf00aba9172fde1f4a3263ba8e57b,10230675,1624251017,21-06-21 4:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x945e876f2cf43a2034f2f8db11668f7bde804dbfa356c13308937b82391bbbb2,0x945e876f2cf43a2034f2f8db11668f7bde804dbfa356c13308937b82391bbbb2,10231235,1624251620,21-06-21 5:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x61a510952ae2461e597b3dcb85444931ef14e9777fec0ad864de2d60bf874fb0,0x61a510952ae2461e597b3dcb85444931ef14e9777fec0ad864de2d60bf874fb0,10231809,1624252217,21-06-21 5:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x687dcf1faec6553bd8b7b711f5e06906a4240433870e17fd28bda65ccb2a07cf,0x687dcf1faec6553bd8b7b711f5e06906a4240433870e17fd28bda65ccb2a07cf,10232367,1624252818,21-06-21 5:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x2d566a3a623b09d2a42401f50d03c5d15a9fbb0605cffa85460d823c0775c359,0x2d566a3a623b09d2a42401f50d03c5d15a9fbb0605cffa85460d823c0775c359,10232913,1624253417,21-06-21 5:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x40fcfc9e0d1384244198177eee5306b03ca17b2999a430658662bcb58e430bec,0x40fcfc9e0d1384244198177eee5306b03ca17b2999a430658662bcb58e430bec,10233494,1624254017,21-06-21 5:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x65e2e77df9d908e800bf2d313f794ace81e9c089b49bb5187734f306b3cddea6,0x65e2e77df9d908e800bf2d313f794ace81e9c089b49bb5187734f306b3cddea6,10234074,1624254616,21-06-21 5:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x9e648466073e10072cc43f333b2c011de938f4f5e4d69f6e649313a2e3cda19c,0x9e648466073e10072cc43f333b2c011de938f4f5e4d69f6e649313a2e3cda19c,10234731,1624255229,21-06-21 6:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xf0796cb91565c6e7421f7c82c47803ae21fe405e425a3abfa5bd3ddd312483ab,0xf0796cb91565c6e7421f7c82c47803ae21fe405e425a3abfa5bd3ddd312483ab,10235396,1624255816,21-06-21 6:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xf1151f357d0a7a64272a3a44e696f9e32a91208ae01542693ea9c3de989ed860,0xf1151f357d0a7a64272a3a44e696f9e32a91208ae01542693ea9c3de989ed860,10236036,1624256416,21-06-21 6:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xcf33f5a8eeaee7ae3fbcaf9916f134cc5298f9647cf58e1d7eadd7bfe5ef961f,0xcf33f5a8eeaee7ae3fbcaf9916f134cc5298f9647cf58e1d7eadd7bfe5ef961f,10237705,1624258449,21-06-21 6:54,0x12164b332d01cc694e752d7039ee21d56fe7705d,0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d,,0,0,0,0.05236535,0.157253146,0.24,,,Allocate Seigniorage,#N/A,_,,,,,,
https://ftmscan.com/tx/0x20caf32b0d0268f46d52043f33a02fb1418abbbff89df228a05b18aeb6d41eeb,0x20caf32b0d0268f46d52043f33a02fb1418abbbff89df228a05b18aeb6d41eeb,10237713,1624258459,21-06-21 6:54,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0xb97c29455b467ebb579d5cfe1b1d2cc4a37e75cf4c1cdc42db2c2a040a7c42dd,0xb97c29455b467ebb579d5cfe1b1d2cc4a37e75cf4c1cdc42db2c2a040a7c42dd,10237765,1624258514,21-06-21 6:55,0x12164b332d01cc694e752d7039ee21d56fe7705d,0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d,,0,0,0,0.03478295,0.104453199,0.24,Error(0),Reverted,Allocate Seigniorage,#N/A,_,,,,,,
https://ftmscan.com/tx/0x10dc4b0e6d84fd7ac555fc48babcdf6dac876f31a2b6f193a9d96fe52da1bdf8,0x10dc4b0e6d84fd7ac555fc48babcdf6dac876f31a2b6f193a9d96fe52da1bdf8,10237939,1624258718,21-06-21 6:58,0x12164b332d01cc694e752d7039ee21d56fe7705d,0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d,,0,0,0,0.03478295,0.104453199,0.24,Error(0),Reverted,Allocate Seigniorage,#N/A,_,,,,,,
https://ftmscan.com/tx/0xebca12111a9086b56e707c24f81ca3286e71e81e742f7bbcc550b4f95fdd062c,0xebca12111a9086b56e707c24f81ca3286e71e81e742f7bbcc550b4f95fdd062c,10237941,1624258719,21-06-21 6:58,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x617221acfd93098d190367799a8bfd737b7773da375d42ce9c50600fe13ecd3d,0x617221acfd93098d190367799a8bfd737b7773da375d42ce9c50600fe13ecd3d,10237973,1624258763,21-06-21 6:59,0x12164b332d01cc694e752d7039ee21d56fe7705d,0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d,,0,0,0,0.03478295,0.104453199,0.24,Error(0),Reverted,Allocate Seigniorage,#N/A,_,,,,,,
https://ftmscan.com/tx/0x2f7353ed268660f925df7c23a298cfad24b49a142c6bc7eb5d6c05b53359ca5d,0x2f7353ed268660f925df7c23a298cfad24b49a142c6bc7eb5d6c05b53359ca5d,10238029,1624258837,21-06-21 7:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0xf50c6daaaec271b56fcddfbc38f0b56ca45e6f0d,,0,0,0,0.03478295,0.104453199,0.24,Error(0),Reverted,Allocate Seigniorage,#N/A,_,,,,,,
https://ftmscan.com/tx/0x1c936a9a857b5c25934447c9aaecfa606cb149af027f7747a0eb9d144146c77a,0x1c936a9a857b5c25934447c9aaecfa606cb149af027f7747a0eb9d144146c77a,10238047,1624258852,21-06-21 7:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.03652035,0.109670611,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x5d659a7daacd90f52799ddea38ba51f2e8eadd6b7d5f420ae183e9b2a4bc14fe,0x5d659a7daacd90f52799ddea38ba51f2e8eadd6b7d5f420ae183e9b2a4bc14fe,10238082,1624258893,21-06-21 7:01,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x95e8daca6159db9c1fcf89c17b6014735525a87477c0569bba2180ea9e5be983,0x95e8daca6159db9c1fcf89c17b6014735525a87477c0569bba2180ea9e5be983,10238544,1624259416,21-06-21 7:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x578f065950ffa382af336f1ba1b62bc24bb5fa6fe88e1ea5d7b750a05f55acc3,0x578f065950ffa382af336f1ba1b62bc24bb5fa6fe88e1ea5d7b750a05f55acc3,10239218,1624260033,21-06-21 7:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x7a459990847f1d5b1ad7e1c0f9f4f90747784e83a73581f67e06ee3f2e9f5570,0x7a459990847f1d5b1ad7e1c0f9f4f90747784e83a73581f67e06ee3f2e9f5570,10239864,1624260619,21-06-21 7:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x0a074e908158e06691f7a1e38985cdc27b57aed57424af65622c3d5fb71685c1,0x0a074e908158e06691f7a1e38985cdc27b57aed57424af65622c3d5fb71685c1,10240453,1624261227,21-06-21 7:40,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x67e8632687307743a83ca855e5895412227cc1f89634c5176bf35cd3d216464e,0x67e8632687307743a83ca855e5895412227cc1f89634c5176bf35cd3d216464e,10241038,1624261833,21-06-21 7:50,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x8150d28481aeeede594813e60b7b84505d5b9f8a71cc1000604e4f396562580e,0x8150d28481aeeede594813e60b7b84505d5b9f8a71cc1000604e4f396562580e,10241811,1624262450,21-06-21 8:00,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x42b9986b4584b4e60a188fedee9de822e2f7ed69bc80078fd6defdcc34417183,0x42b9986b4584b4e60a188fedee9de822e2f7ed69bc80078fd6defdcc34417183,10242447,1624263018,21-06-21 8:10,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x44fbef33aa015c3293b81dbd5cedc8f9b4f33d8bcb9e1185cacdbc2818cc8c9c,0x44fbef33aa015c3293b81dbd5cedc8f9b4f33d8bcb9e1185cacdbc2818cc8c9c,10243120,1624263624,21-06-21 8:20,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.03652035,0.109670611,0.24,,,Update,#N/A,_,,,,,,
https://ftmscan.com/tx/0x2dd4f9be18bd75c186e955609054a177d0b69edcf469abe52c02f2c1dee292c4,0x2dd4f9be18bd75c186e955609054a177d0b69edcf469abe52c02f2c1dee292c4,10243799,1624264221,21-06-21 8:30,0x12164b332d01cc694e752d7039ee21d56fe7705d,0x55530fa1b042582d5fa3c313a7e02d21af6b82f4,,0,0,0,0.0365455,0.109746137,0.24,,,Update,#N/A,_,,,,,,
